Year,District,Crop,Variety,Season,Soil_Type,Temperature,Humidity,Rainfall,N,P,K,Fertilizer_Usage,Pesticide_Usage,Irrigation,Pest_Index,Yield
2004,Puri,Pulses,Variety_A,Zaid,Clay,21.127509933018544,81.8833425753032,247.61228255642172,119.97176732861305,59.831841853695266,43.32590233615765,158.41773473249188,95.02891568941853,432.34132580483515,0.24734810174319766,13.218960128426161
2004,Puri,Wheat,Variety_A,Kharif,Loamy,39.08102054517445,66.3704780670528,84.01998554096956,87.17006844058567,40.90641202289479,31.48976308197043,40.44036659593323,70.44158760335196,284.138465406707,0.7723183917356393,4.842477759135649
2004,Puri,Wheat,Variety_B,Kharif,Loamy,35.83635678939266,65.39735382825816,154.41287076517304,62.05357786650751,49.23341319721548,48.36168141845454,164.90804015348513,91.28359528089636,327.7686704437814,0.9804627250923779,6.729861197261294
2004,Khordha,Wheat,Variety_B,Rabi,Loamy,31.096312170844513,35.46012546307982,223.39116914206392,74.74463068991116,32.545522370805216,64.62827670419638,73.63270127755109,57.12420484135101,363.9388421720585,0.7964717756738773,8.889174225640978
2004,Khordha,Rice,Variety_B,Kharif,Loamy,29.85236187985739,49.72509661725049,197.35223920868322,44.014561877819304,13.793166405433196,17.732783314638954,43.048251012399035,23.67124241610649,112.47222769223455,0.6408747448032146,4.415763906256999
2004,Khordha,Rice,Variety_C,Zaid,Sandy,33.35115477042054,40.33919227209779,73.84092526642782,24.086861626647888,18.446753153608228,26.71542034191752,51.86188716981442,17.983228038135003,104.28614199527036,0.46077876803272577,2.1422779876412887
2004,Khordha,Wheat,Variety_C,Rabi,Clay,20.78624279682198,77.96462393454256,195.81210905745417,28.17590319488719,53.67893120533886,65.25234403190879,30.994032773875475,34.918988333248336,412.7905759068776,0.7482596903836584,6.891396775179482
2004,Khordha,Rice,Variety_C,Zaid,Sandy,38.48083518214867,44.166991987044256,232.78751450252398,73.1265753973534,46.02580306957324,13.740481750674487,46.5930365431208,21.980523572873043,359.224477431499,0.8444406726336288,7.1068260564084484
2004,Khordha,Pulses,Variety_C,Zaid,Clay,27.545683262092453,31.204271866663582,110.18216636328992,41.14480069965447,26.374867608895734,17.185727909155073,180.29491053318108,63.42332081986438,355.59604361502033,0.7891712386073383,6.20535972747028
2004,Khordha,Rice,Variety_C,Rabi,Sandy,34.73644950789826,63.46453595702624,184.22992170501254,76.44585425226413,28.938631297564466,30.246810032315086,181.9365314861022,64.67997000642156,159.95891995909454,0.4982476978489402,7.476921538143798
2004,Khordha,Rice,Variety_B,Rabi,Clay,27.30713639348115,59.26858804852428,258.22890499412097,28.78876245401439,50.293244337057175,13.33920936141852,171.6165263536727,14.647193008706155,58.20911664276247,0.6969614623664215,6.5447244576323165
2004,Khordha,Pulses,Variety_C,Rabi,Loamy,37.310142517879605,79.02432425695679,92.21279157258316,37.08875873900658,43.43216099622155,65.76255934765516,120.21732074250735,61.44514205229099,175.99059214712787,0.7694929331919369,3.9116458107288192
2004,Khordha,Pulses,Variety_C,Kharif,Clay,34.14460191288889,76.06677008657033,44.44125028510912,70.61039563593471,56.60071711284671,29.238531529570857,126.89895756042179,43.23074333589065,254.42058749859484,0.5486031179381532,4.31019919158384
2004,Ganjam,Wheat,Variety_B,Rabi,Clay,21.757362224853136,38.32948640652123,20.759051836012308,31.669606414168133,33.658310052594615,46.36611286335032,162.97210099396324,19.602932510209246,432.8273570074046,0.7459745255487181,5.2869885847618825
2004,Ganjam,Pulses,Variety_C,Kharif,Loamy,21.32992534733555,74.46723895740354,180.85247169037532,104.1828776758272,16.988618831314476,57.71603871159341,56.29291760859402,24.729034857913405,123.91960906894683,0.8145747202313821,5.33866230735495
2004,Ganjam,Pulses,Variety_B,Rabi,Loamy,27.17660968247005,82.6320324487865,129.88463007833792,101.65994394715771,31.95674542851092,32.61666576549445,103.28236142052916,37.12400867477279,386.424221079313,0.5027203900924792,7.870712828128643
2004,Ganjam,Pulses,Variety_A,Rabi,Loamy,38.12944221929094,67.45427975483952,52.73145139834194,113.98321236134751,41.38540265357089,30.094336879425168,45.0689730794097,81.46226703432664,329.0327401678311,0.5334610919763215,5.0470025737995226
2004,Ganjam,Pulses,Variety_B,Zaid,Clay,35.04806240077645,72.41882767460754,238.0001429342103,34.312798554846964,20.227229658473163,52.84384493341685,108.91666768355527,77.9171762674105,96.31221383486525,0.5364813514845947,6.130306942991654
2004,Ganjam,Pulses,Variety_A,Kharif,Clay,24.58502790465283,73.33515410358397,221.61023023290082,84.11476328852973,44.697422223355,42.56346660085577,65.3238306032515,41.112639415352746,131.71897256064153,0.9084505613336283,4.886220488449881
2004,Ganjam,Wheat,Variety_C,Rabi,Sandy,25.75859232951452,66.89701578915927,275.3186744760301,33.91161941430619,15.039730150794325,25.360931911219733,150.69720549123213,63.36666147329394,95.99569890133981,0.9187505222607465,6.742229114656579
2004,Ganjam,Pulses,Variety_B,Rabi,Clay,21.546421309775745,36.25481796310857,255.32309695451843,111.0686198255713,16.14053909228669,24.15436207570487,49.793691866112155,26.768879154470863,426.87085505112145,0.33214641265493894,10.629591784546635
2004,Ganjam,Wheat,Variety_C,Zaid,Sandy,27.980054077402606,33.28569832932188,113.85522766085226,100.28534485980114,10.231601150230142,30.00995030146865,91.6703648463698,58.36560426441306,463.9350273857422,0.34634599436596125,8.609216655629155
2004,Ganjam,Rice,Variety_C,Zaid,Sandy,22.817140407595996,40.5832191903734,159.54297636705434,61.89254495045479,55.742295053405,31.74363394699799,124.50590305004782,66.90378591275774,55.89250546475014,0.6635373720167106,4.7238864862511045
2004,Mayurbhanj,Pulses,Variety_A,Kharif,Clay,31.14610737780096,81.63792107344403,169.8195213014244,38.446287141885605,24.979795588323853,28.596215576116656,91.51726078236761,48.41100148030745,409.9019099334212,0.349386999049333,9.028271650924177
2004,Mayurbhanj,Rice,Variety_B,Rabi,Sandy,25.880893584419432,72.8435519873897,167.74136444054002,73.4455891257247,34.0543974193793,39.82071692927494,157.7641305919233,19.268333139818395,200.46326508971697,0.07550336380388922,8.23268259698174
2004,Mayurbhanj,Pulses,Variety_C,Rabi,Loamy,32.87999086478031,54.52405026588578,27.10817958489656,35.61525973661904,45.798611442369875,49.53543651460908,24.877278650627026,29.97749457396545,153.98365846463213,0.6718927435987284,1.65150708009355
2004,Mayurbhanj,Rice,Variety_C,Zaid,Loamy,24.86344381998908,73.33601591133956,259.59501106976,103.02198645669915,29.85917648092274,50.08510819423877,56.89717317484777,36.383295723491194,453.3511183345039,0.013001923510736035,12.337856476879372
2004,Mayurbhanj,Pulses,Variety_A,Kharif,Sandy,20.530644077476396,40.88612610538784,183.2516370715138,62.1424550592498,54.63358555384874,59.04661370430645,81.52712330561768,33.34810900881632,220.8615836752701,0.5902949425148077,7.491827415748958
2004,Mayurbhanj,Wheat,Variety_B,Rabi,Clay,37.22136039949443,43.170631504857525,292.8732342556836,97.97587747880308,15.711896296019841,43.946597197993626,197.36611620351223,52.39589074244329,131.94821246971247,0.48477836715034617,8.945952629386927
2004,Mayurbhanj,Rice,Variety_B,Rabi,Clay,32.669564396522944,45.47326112599214,59.01970074039076,103.4930236799299,59.22010903517761,41.54141093816115,50.902271452694634,34.50765938674321,58.27580444636003,0.914298806560499,2.5210762396415562
2004,Mayurbhanj,Wheat,Variety_A,Rabi,Clay,33.02840776703729,79.7845082224321,77.79795609296889,21.09958286584805,16.844281503440364,64.0011185108863,177.30021396125275,63.76717919532775,320.232587195144,0.6650366745462555,4.87513213444865
2004,Mayurbhanj,Pulses,Variety_A,Rabi,Clay,28.375410497841465,52.98831169496985,165.2969574791945,24.696596677505504,18.31416843780397,54.282016985582224,34.90376022652276,64.28368985197494,160.40709935659441,0.38929561404197655,4.7681218130338685
2004,Mayurbhanj,Rice,Variety_C,Zaid,Sandy,38.98613594115531,53.79896238312325,287.14434223109726,33.500127742120696,34.18774709662064,26.194673343531694,117.17170020347481,24.581249010242615,428.6883471395195,0.8464078493145573,8.357560276932
2004,Sambalpur,Pulses,Variety_B,Kharif,Sandy,32.46665101809981,58.45423852202218,116.4274449723853,55.15401611342188,30.639677530337615,52.29553298133718,127.69149048826783,51.3713361485018,84.17003466632994,0.07776534407895708,6.560394786850388
2004,Sambalpur,Rice,Variety_B,Kharif,Clay,33.81120464891281,61.27804004481416,44.27745932141141,115.81707930039303,47.919620697284074,48.33696312005571,156.62645219699297,75.16929963458247,336.7542109052691,0.9805768001799882,5.011765574818972
2004,Sambalpur,Wheat,Variety_C,Kharif,Sandy,39.75336015993294,86.64356038119679,31.03950718318165,90.55751725156884,56.26241587078329,20.83452070764001,122.2301414994733,92.39394678292376,65.27569036360948,0.6974202672468399,2.8161057498364883
2004,Sambalpur,Wheat,Variety_A,Zaid,Sandy,29.484284333149276,81.72255905935882,256.4738315898197,51.91004732432556,51.44577370753387,12.220458082929557,127.32857812676954,30.700795355893273,104.25509859977547,0.07695320162920916,8.632951595713607
2004,Sambalpur,Rice,Variety_C,Zaid,Loamy,28.089708993637014,64.34566556600794,245.11355423225135,73.84014903807875,43.082758754027076,54.2713460143915,113.63025977817173,48.41353509893779,444.49942003810224,0.41750608402789213,11.038045326962257
2004,Sambalpur,Pulses,Variety_A,Zaid,Clay,27.679277798394516,85.95539456551518,39.60831760929189,20.948543362849808,12.63419179886143,15.312604636817088,26.767419177126957,53.18031941708543,311.34074325229744,0.2716869710690041,3.458994868601967
2004,Sambalpur,Rice,Variety_A,Rabi,Loamy,26.72740927656844,61.35115149807139,225.03610601170064,20.334636204297922,33.36553832688263,27.820172587292934,173.50792790454224,74.39979837108177,315.09884051190267,0.2772656456967736,9.02506558390327
2004,Sambalpur,Pulses,Variety_A,Rabi,Clay,25.179653032036274,65.31325373839472,295.05254422242285,108.4198978131503,40.0399223221099,64.22343803051623,198.0532837664046,76.90175406042617,79.24388426730232,0.40158023642548746,10.059464336912868
2004,Sambalpur,Rice,Variety_A,Zaid,Loamy,36.61285035501249,37.22032572209976,33.14470000138764,58.40906114912496,11.83659687133068,67.43621577899954,168.71702524291385,82.06927184168876,333.40006534826887,0.21632402303655351,7.552112912455181
2004,Sambalpur,Rice,Variety_B,Kharif,Sandy,30.304958486294517,59.47118045211759,298.9740172258828,109.74361480462039,33.169037410780994,47.37624297610712,154.61688873660114,13.137864421044242,452.71464855252793,0.8601268164179238,11.650030623884609
2004,Koraput,Pulses,Variety_C,Kharif,Sandy,22.590298425656083,83.32488479213863,287.58241950433097,106.21276172654507,50.475803736243904,49.3145188383413,119.15432670964508,17.828808392026914,233.80394588181443,0.372688517012314,11.227654355997188
2004,Koraput,Wheat,Variety_A,Rabi,Loamy,24.403664038996226,70.99552581957576,41.316640657284054,105.12069140487687,34.75732635069872,38.83519463959888,126.63340123871316,84.22128693326343,206.51414355598686,0.6780161525590636,3.9160878065284708
2004,Koraput,Pulses,Variety_A,Kharif,Clay,37.57259972710316,77.8455612964157,204.36651370435914,105.05817290942419,53.364710047990116,52.501778602902085,170.66239910546096,72.77243155023552,356.0633472921352,0.6186113782151843,9.474449175244162
2004,Koraput,Pulses,Variety_A,Kharif,Loamy,20.584945660691183,79.54900503388576,56.08356289256466,53.51188542591419,47.17541281458039,19.645593762898493,167.2340643414312,84.89207601619677,278.36048019237626,0.00638587171683358,7.0470125614103845
2004,Koraput,Rice,Variety_A,Rabi,Sandy,31.19688624617659,36.95063140681546,125.47470135630365,20.907240465272498,50.93397102499209,17.706923085591484,71.0017306878047,11.658494686439573,244.50835275163053,0.8401215027412188,3.381787939167661
2004,Koraput,Rice,Variety_B,Kharif,Loamy,38.945957765126764,39.98265521593634,235.87560190899794,90.85720046026293,33.67869442175443,13.475227633527897,33.44499519641372,86.71731932787829,495.56676773779117,0.6760522571867544,8.680140796790027
2004,Koraput,Pulses,Variety_C,Zaid,Clay,21.31252289148026,79.29077684444646,124.11338818684288,101.87856433570937,22.62543748441911,10.061768790738004,48.608890989816175,52.16854750917259,474.93663573102344,0.10219361969371898,8.5242315958699
2004,Koraput,Rice,Variety_B,Kharif,Sandy,35.45645560033609,43.803220981886035,56.773835394625856,106.80543225322928,58.1618326720066,11.878138824850975,151.6286120552634,91.85720598530365,435.8120414416244,0.9645204722702085,6.371206545097803
2004,Koraput,Pulses,Variety_C,Kharif,Clay,26.239039809902607,49.244564426287646,222.83834833195274,94.58370120309642,20.017957177435633,62.08736880943186,148.68632723640457,60.64752577090444,262.18960704613073,0.5432328057899581,8.852324026227457
2004,Koraput,Rice,Variety_C,Kharif,Sandy,36.89566456233776,75.66143945657993,195.3416900567963,33.12448776823876,11.626308974562596,65.2508708689412,130.99705661373287,81.68835618785587,266.6850581806475,0.11730818896239448,8.269585357268216
2004,Kalahandi,Rice,Variety_B,Rabi,Clay,24.51080284887471,39.6495281446914,202.4254507046341,52.59254639520749,39.51319694428112,35.99480493829934,197.1832533325227,23.46225784008092,259.06936848611457,0.6804566263593252,8.137282525460577
2004,Kalahandi,Wheat,Variety_A,Zaid,Clay,37.202447943784094,76.791059333601,31.09327109754,68.0506947257829,15.246508920908743,24.52270095175165,197.59926678808637,22.824598861136188,274.4996690531102,0.6181557343181191,4.3764961103679445
2004,Kalahandi,Rice,Variety_A,Rabi,Loamy,30.35423286769423,35.27198994869,118.17554073857062,23.320310879136656,13.928924857751037,33.815396572095764,43.88883572775086,61.07867634354023,360.2592361117696,0.8005866991090829,4.094866382714689
2004,Kalahandi,Rice,Variety_C,Zaid,Clay,37.92442605370077,65.68659824261616,192.64928292149273,81.29441748656059,24.941794316865693,66.11210891796759,190.52308327358696,66.2774194192553,402.5402266737266,0.612257985881158,9.346008975972024
2004,Kalahandi,Pulses,Variety_B,Zaid,Sandy,36.345955399249874,57.13909707109801,200.201754655027,72.64026609361133,46.579476087766594,14.897798921835374,30.863375118301484,32.23929106091318,121.79510605093475,0.8717835665922017,4.040734878042551
2004,Kalahandi,Pulses,Variety_C,Kharif,Sandy,23.233450882936054,31.251668357492285,202.91364538645243,53.23146253551089,37.123931785968374,39.59661080702797,34.674768119436806,46.293522501144864,149.25250621504546,0.4183997886676527,6.028472230795321
2004,Kalahandi,Pulses,Variety_A,Kharif,Sandy,37.36545010816761,73.63014418597848,227.9578259359947,62.54933344480754,27.296749627348145,32.262325779076164,197.77692147249041,13.609827227123423,440.16417325510184,0.5786754085723934,10.848493870102493
2004,Kalahandi,Wheat,Variety_B,Zaid,Loamy,33.100186776642175,89.52799898044034,99.47926801042061,55.915102966623145,29.192357593389815,37.94876842121491,170.4796514806177,31.22128845632889,399.20009316594326,0.4053101830857434,7.22644963883601
2004,Kalahandi,Wheat,Variety_B,Zaid,Loamy,39.42790188083279,40.85861716256939,259.22782614348216,69.22778564480348,22.361553720158852,62.244994076350686,100.15494590047979,56.333561853672116,211.65501622989456,0.5929508514349274,8.038230050710288
2004,Kalahandi,Rice,Variety_A,Rabi,Sandy,20.180608082591004,65.30475800043632,187.63991442803012,59.665977634356196,21.851392855416808,24.080442295693064,179.06774053893545,49.78219364045718,198.90021334512736,0.44877757383140304,6.8124769236856855
2005,Angul,Wheat,Variety_A,Kharif,Clay,24.9742854517526,67.0286991962418,217.89762072792482,36.704190790094984,18.380960814415882,12.200285616012579,152.5523627118153,69.74240748596246,263.58389408741624,0.8441704489691971,6.650245216901823
2005,Angul,Pulses,Variety_A,Rabi,Sandy,20.683755318783163,89.20157882142969,54.431826388295484,43.11309124276466,12.584841862076349,48.40017801021482,60.446211855082396,26.200939372545115,89.85001290045862,0.10330895712401567,4.312812796846092
2005,Angul,Pulses,Variety_A,Rabi,Loamy,29.597941631841465,71.15806415897904,24.866341251934298,52.31306570702785,58.65488740351732,44.806733781728084,65.76042438154879,56.95570419725918,204.1940696544119,0.5322449888262991,3.1620268673658605
2005,Angul,Rice,Variety_A,Kharif,Sandy,28.875004386091423,82.08853526265032,69.60194104526806,89.26259522261645,51.90576448240551,66.6768531684414,142.98464509213625,54.74572876075846,328.0312580905462,0.8689049844787182,6.209812149529299
2005,Angul,Rice,Variety_B,Zaid,Clay,38.37355593987009,66.03657255277417,283.44509977465816,102.68388837118775,43.34857584954536,44.631114202704886,82.74326010355469,24.33587007185246,322.2292652107434,0.3181115536181195,10.645062861736093
2005,Angul,Pulses,Variety_B,Kharif,Sandy,28.082806433020657,49.62198969379432,206.92614795780372,100.78459419412586,48.11425673883079,57.86881893151807,98.40499666632795,83.60507945575195,104.09407491677379,0.5444890979608495,7.52646877025278
2005,Angul,Rice,Variety_A,Kharif,Sandy,27.32923069742796,53.770361496555324,214.7308178731614,58.85581012703457,32.43468113112653,24.252647852459646,87.18532249328122,30.454266453683633,82.93816569579964,0.6034485933813779,6.297608646985846
2005,Angul,Wheat,Variety_A,Kharif,Sandy,37.26667299143651,61.144907108173086,154.17092573632468,22.564206580643567,27.06239138130782,32.811737127151424,91.78810056144209,62.215513230459905,290.1211460270953,0.6079050927934446,6.356784037109938
2005,Angul,Pulses,Variety_B,Rabi,Loamy,34.30981814198549,61.27404794912006,250.27015726877627,63.08620915380333,54.83571449200612,14.276816203309835,191.83880540599534,68.92237732882134,221.03352902174237,0.19715412657287734,9.29862267036593
2005,Angul,Wheat,Variety_B,Kharif,Clay,26.14579929852573,78.1815538699598,170.96515746907124,51.13076991560037,40.51668916554592,52.969040453391614,69.07232013203608,47.21941913728163,104.84874200162639,0.18114934953468032,6.526993192016152
2005,Balangir,Pulses,Variety_A,Rabi,Sandy,23.69170259074066,47.716697353218606,242.15403228139445,38.522844654740965,55.887624458568865,35.471645511781716,35.66701326577856,83.41737791538527,218.0793573672744,0.526499194153781,7.436868672557506
2005,Balangir,Rice,Variety_C,Rabi,Clay,32.21961977701984,54.66170818840229,255.1611648026817,110.00231233980112,27.671068965135905,24.212233538468922,160.49459274389514,34.73254319933225,420.17644333115527,0.42373825364876283,12.307485220214366
2005,Balangir,Wheat,Variety_C,Kharif,Loamy,32.47718649353146,57.10606072423374,184.25036968913275,36.801420774486346,46.843687247209104,61.76782465259371,59.013164016339616,18.614309996814555,60.63736372085138,0.641971500443266,5.447913261024228
2005,Balangir,Wheat,Variety_A,Kharif,Loamy,31.88952670372346,59.80601153155016,296.57994566016845,33.64397525567331,44.75722770237969,34.259126086257524,97.07593068661066,74.58379890923587,361.59626809596637,0.9912559937021883,9.578736286116506
2005,Balangir,Wheat,Variety_B,Zaid,Loamy,31.56773834012818,46.44963999358835,42.23742331691625,28.565824959643052,54.70954373320591,21.512039483124575,78.20688118079374,30.399076200428922,209.7483376243718,0.06942384274609337,4.257468583135672
2005,Balangir,Rice,Variety_B,Zaid,Clay,31.856239833068454,70.80791586620708,84.63217296312338,65.68586448803686,19.516243140953392,13.140332547190498,88.12575622745643,42.66498446613928,497.96622081691567,0.44635235119764216,6.673314925956925
2005,Balangir,Wheat,Variety_A,Rabi,Clay,32.69920091182066,75.29026919645086,67.7338226886969,60.94778530052039,31.134455669809476,59.30838663406521,20.2226023566937,37.076779751792955,491.5563684549368,0.4748865435062186,5.82496973740042
